Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,RowIssue,AvgPricePerUnit,Margin,Year,Month,MonthYear
2024-12-28,North,Printer,Grace,5.0,1211.0,Office,6055.0,4634.986606060106,1420.013393939894,,1211.0,0.2345,2024,12,2024-12-01
2024-02-14,East,Headphones,Eva,8.0,1436.0,Accessories,11488.0,7837.185000455658,3650.814999544342,,1436.0,0.3178,2024,2,2024-02-01
2024-12-10,North,Tablet,David,12.0,1974.0,Electronics,23688.0,19871.50151950003,3816.498480499969,,1974.0,0.1611,2024,12,2024-12-01
2024-06-29,East,Headphones,Alice,2.0,1189.0,Accessories,2378.0,1550.475746297478,827.5242537025224,,1189.0,0.348,2024,6,2024-06-01
2024-06-18,South,Mobile,David,12.0,761.0,Electronics,9132.0,7958.482752641124,1173.517247358876,,761.0,0.1285,2024,6,2024-06-01
2024-12-21,South,Laptop,Unknown,5.0,1143.0,Electronics,5715.0,5062.227126254475,652.7728737455254,,1143.0,0.1142,2024,12,2024-12-01
2024-07-09,North,Mobile,Frank,5.0,132.0,Electronics,660.0,468.3835058909019,191.6164941090981,,132.0,0.2903,2024,7,2024-07-01
2024-06-03,West,Headphones,Frank,13.0,1963.0,Accessories,25519.0,18191.3349334233,7327.665066576701,,1963.0,0.2871,2024,6,2024-06-01
2024-07-06,Unknown,Tablet,David,9.0,1916.0,Electronics,17244.0,14191.52708903043,3052.472910969571,,1916.0,0.177,2024,7,2024-07-01
2024-01-07,West,Camera,Charlie,10.0,657.0,Electronics,6570.0,4841.344827745994,1728.655172254006,,657.0,0.2631,2024,1,2024-01-01
2024-05-12,West,Printer,Charlie,1.0,172.0,Office,172.0,104.6762834097205,67.32371659027947,,172.0,0.3914,2024,5,2024-05-01
2024-08-22,West,Printer,Eva,3.0,1989.0,Office,5967.0,5226.871330211449,740.1286697885507,,1989.0,0.124,2024,8,2024-08-01
2024-02-14,South,Printer,Eva,18.0,924.0,Office,16632.0,12128.47190627237,4503.528093727629,,924.0,0.2708,2024,2,2024-02-01
2024-11-09,North,Camera,Frank,12.0,1466.0,Electronics,17592.0,11629.16574261155,5962.834257388453,,1466.0,0.339,2024,11,2024-11-01
2024-09-05,North,Printer,Eva,3.0,1256.0,Office,3768.0,2888.922668287388,879.0773317126122,,1256.0,0.2333,2024,9,2024-09-01
2024-01-31,South,Tablet,Hannah,9.0,1178.0,Electronics,10602.0,7057.452940737941,3544.547059262059,,1178.0,0.3343,2024,1,2024-01-01
2024-01-23,South,Unknown,Hannah,2.0,160.0,Electronics,320.0,211.7781119694343,108.2218880305657,,160.0,0.3382,2024,1,2024-01-01
2024-06-08,North,Printer,Alice,3.0,1980.0,Office,5940.0,4536.493225410108,1403.506774589892,,1980.0,0.2363,2024,6,2024-06-01
2024-12-28,West,Camera,Eva,14.0,1643.0,Electronics,23002.0,16499.62644148265,6502.373558517349,,1643.0,0.2827,2024,12,2024-12-01
2024-06-06,East,Headphones,Alice,4.0,371.0,Accessories,1484.0,1145.496607478335,338.5033925216653,,371.0,0.2281,2024,6,2024-06-01
2024-02-08,East,Monitor,Eva,19.0,345.0,Office,6555.0,5893.257221489304,661.7427785106956,,345.0,0.101,2024,2,2024-02-01
2024-03-22,East,Monitor,Frank,13.0,1299.0,Office,16887.0,14484.07187185775,2402.92812814225,,1299.0,0.1423,2024,3,2024-03-01
2024-12-21,West,Tablet,Frank,7.0,727.0,Electronics,5089.0,3065.11100927572,2023.88899072428,,727.0,0.3977,2024,12,2024-12-01
2024-09-14,North,Smartwatch,Alice,12.0,,Accessories,,,,ESSENTIAL_NULL;,,,2024,9,2024-09-01
2024-07-24,South,Laptop,David,3.0,1906.0,Electronics,5718.0,4477.330271601138,1240.669728398862,,1906.0,0.217,2024,7,2024-07-01
2024-03-17,North,Printer,Frank,9.0,804.0,Office,7236.0,5701.076700921993,1534.923299078007,,804.0,0.2121,2024,3,2024-03-01
2024-01-12,West,Laptop,David,2.0,761.0,Electronics,1522.0,1314.181939405099,207.8180605949015,,761.0,0.1365,2024,1,2024-01-01
2024-10-21,South,Camera,Charlie,9.0,1254.0,Electronics,11286.0,8901.461781495998,2384.538218504002,,1254.0,0.2113,2024,10,2024-10-01
2024-08-11,West,Laptop,Hannah,12.0,1225.0,Electronics,14700.0,9824.221114854423,4875.778885145577,,1225.0,0.3317,2024,8,2024-08-01
2024-01-13,north,Tablet,Alice,12.0,409.0,Electronics,4908.0,3634.643293670856,1273.356706329144,,409.0,0.2594,2024,1,2024-01-01
2024-02-15,East,Tablet,Grace,15.0,1905.0,Electronics,28575.0,24080.02734725376,4494.972652746237,,1905.0,0.1573,2024,2,2024-02-01
2024-06-03,West,Mobile,Frank,2.0,1415.0,Electronics,2830.0,2481.478394944018,348.5216050559825,,1415.0,0.1232,2024,6,2024-06-01
2024-04-22,South,Monitor,Bob,18.0,1845.0,Office,33210.0,22286.38533026532,10923.61466973468,,1845.0,0.3289,2024,4,2024-04-01
2024-08-20,South,Printer,Charlie,13.0,594.0,Office,7722.0,5883.24832913187,1838.75167086813,,594.0,0.2381,2024,8,2024-08-01
2024-01-17,North,Mobile,David,14.0,1484.0,Electronics,20776.0,13456.16363470209,7319.836365297913,,1484.0,0.3523,2024,1,2024-01-01
2024-12-25,East,Laptop,Frank,5.0,437.0,Electronics,2185.0,1636.783302647022,548.2166973529784,,437.0,0.2509,2024,12,2024-12-01
2024-08-10,North,Smartwatch,Alice,10.0,678.0,Accessories,6780.0,4251.292121604485,2528.707878395515,,678.0,0.373,2024,8,2024-08-01
2024-12-19,North,Mobile,Grace,12.0,109.0,Electronics,1308.0,1154.334094648566,153.665905351434,,109.0,0.1175,2024,12,2024-12-01
2024-07-06,West,Mobile,Eva,10.0,148.0,Electronics,1480.0,1171.297067477481,308.7029325225187,,148.0,0.2086,2024,7,2024-07-01
2024-12-09,West,Tablet,Grace,11.0,1610.0,Electronics,17710.0,15164.45354872476,2545.546451275235,,1610.0,0.1437,2024,12,2024-12-01
2024-12-30,North,Smartwatch,Bob,2.0,722.0,Accessories,1444.0,1298.861469455602,145.1385305443982,,722.0,0.1005,2024,12,2024-12-01
2024-06-11,East,Camera,David,5.0,1444.0,Electronics,7220.0,4727.65454453185,2492.34545546815,,1444.0,0.3452,2024,6,2024-06-01
2024-11-21,Unknown,Laptop,Charlie,7.0,830.0,Electronics,5810.0,4695.891972274668,1114.108027725332,,830.0,0.1918,2024,11,2024-11-01
2024-03-14,North,Mobile,Grace,6.0,1692.0,Electronics,10152.0,8792.605455504488,1359.394544495512,,1692.0,0.1339,2024,3,2024-03-01
2024-08-20,North,Smartwatch,Alice,3.0,894.0,Accessories,2682.0,2072.599849499526,609.4001505004735,,894.0,0.2272,2024,8,2024-08-01
2024-08-11,north,Monitor,Bob,13.0,1070.0,Office,13910.0,11015.45298692366,2894.547013076341,,1070.0,0.2081,2024,8,2024-08-01
2024-11-14,North,Printer,Alice,3.0,1748.0,Office,5244.0,3787.748158028361,1456.251841971639,,1748.0,0.2777,2024,11,2024-11-01
2024-02-29,North,Smartwatch,Frank,6.0,232.0,Accessories,1392.0,1116.980124160016,275.0198758399838,,232.0,0.1976,2024,2,2024-02-01
2024-11-30,North,Monitor,Eva,11.0,1706.0,Office,18766.0,13486.62454415624,5279.375455843761,,1706.0,0.2813,2024,11,2024-11-01
2024-08-09,West,Laptop,Charlie,17.0,182.0,Electronics,3094.0,2298.798348132174,795.2016518678256,,182.0,0.257,2024,8,2024-08-01
2024-02-06,East,Smartwatch,Alice,10.0,156.0,Accessories,1560.0,984.1626955474821,575.8373044525179,,156.0,0.3691,2024,2,2024-02-01
2024-10-04,North,Monitor,David,12.0,475.0,Office,5700.0,3433.352364308453,2266.647635691547,,475.0,0.3977,2024,10,2024-10-01
2024-07-14,South,Smartwatch,Frank,17.0,448.0,Accessories,7616.0,4695.609288432665,2920.390711567335,,448.0,0.3835,2024,7,2024-07-01
2024-12-17,West,Smartwatch,Frank,4.0,370.0,Accessories,1480.0,973.4796085762952,506.5203914237048,,370.0,0.3422,2024,12,2024-12-01
2024-08-29,West,Printer,Charlie,2.0,1606.0,Office,3212.0,2367.183440561805,844.8165594381949,,1606.0,0.263,2024,8,2024-08-01
2024-11-19,North,Monitor,Frank,11.0,210.0,Office,2310.0,1400.548891100058,909.4511088999425,,210.0,0.3937,2024,11,2024-11-01
2024-08-06,West,Monitor,David,7.0,968.0,Office,6776.0,4382.588000072723,2393.411999927277,,968.0,0.3532,2024,8,2024-08-01
2024-07-10,North,Mobile,Alice,2.0,986.0,Electronics,1972.0,1645.502627658034,326.497372341966,,986.0,0.1656,2024,7,2024-07-01
2024-01-17,East,Laptop,Charlie,18.0,175.0,Electronics,3150.0,2610.247397557634,539.7526024423655,,175.0,0.1714,2024,1,2024-01-01
2024-01-12,East,Printer,Hannah,4.0,1281.0,Office,5124.0,4288.373404363579,835.6265956364214,,1281.0,0.1631,2024,1,2024-01-01
2024-07-11,West,Smartwatch,Frank,8.0,1655.0,Accessories,13240.0,11604.36062637759,1635.639373622413,,1655.0,0.1235,2024,7,2024-07-01
2024-01-22,West,Smartwatch,Frank,14.0,1766.0,Accessories,24724.0,15717.57342664808,9006.426573351924,,1766.0,0.3643,2024,1,2024-01-01
2024-04-29,South,Mobile,David,12.0,428.0,Electronics,5136.0,3332.965921291922,1803.034078708078,,428.0,0.3511,2024,4,2024-04-01
2024-07-28,West,Laptop,Eva,18.0,221.0,Electronics,3978.0,2784.862883665209,1193.137116334791,,221.0,0.2999,2024,7,2024-07-01
2024-11-01,South,Tablet,Eva,,140.0,Electronics,,,,ESSENTIAL_NULL;,,,2024,11,2024-11-01
2024-09-26,East,Printer,Grace,8.0,1290.0,Office,10320.0,8592.879092346406,1727.120907653594,,1290.0,0.1674,2024,9,2024-09-01
2024-07-10,East,Mobile,Frank,2.0,1021.0,Electronics,2042.0,1423.756691430779,618.243308569221,,1021.0,0.3028,2024,7,2024-07-01
2024-06-23,North,Laptop,Hannah,15.0,741.0,Electronics,11115.0,6961.221634396529,4153.778365603471,,741.0,0.3737,2024,6,2024-06-01
2024-10-11,East,Printer,Alice,9.0,1146.0,Office,10314.0,8095.603076909722,2218.396923090278,,1146.0,0.2151,2024,10,2024-10-01
2024-07-22,South,Smartwatch,Charlie,19.0,378.0,Accessories,7182.0,4862.542574644859,2319.457425355141,,378.0,0.323,2024,7,2024-07-01
2024-06-12,West,Laptop,Frank,8.0,862.0,Electronics,6896.0,5236.448428475743,1659.551571524257,,862.0,0.2407,2024,6,2024-06-01
2024-09-07,North,Laptop,Bob,19.0,568.0,Electronics,10792.0,9524.382557044124,1267.617442955876,,568.0,0.1175,2024,9,2024-09-01
2024-08-14,South,Camera,Charlie,5.0,1523.0,Electronics,7615.0,5877.144096920597,1737.855903079403,,1523.0,0.2282,2024,8,2024-08-01
2024-01-07,Unknown,Unknown,Grace,11.0,108.0,Electronics,1188.0,1042.054593141287,145.9454068587131,,108.0,0.1228,2024,1,2024-01-01
2024-01-29,North,Tablet,Eva,15.0,112.0,Electronics,1680.0,1206.091548141417,473.9084518585828,,112.0,0.2821,2024,1,2024-01-01
2024-02-02,East,Laptop,Hannah,8.0,1023.0,Electronics,8184.0,6465.40420331139,1718.59579668861,,1023.0,0.21,2024,2,2024-02-01
2024-05-13,South,Tablet,Frank,19.0,1022.0,Electronics,19418.0,16858.06665423065,2559.933345769354,,1022.0,0.1318,2024,5,2024-05-01
2024-03-19,Unknown,Smartwatch,David,8.0,1942.0,Accessories,15536.0,12062.09126194787,3473.908738052129,,1942.0,0.2236,2024,3,2024-03-01
2024-02-27,North,Tablet,Bob,19.0,1955.0,Electronics,37145.0,29139.12340745154,8005.876592548462,REV_OUTLIER;,1955.0,0.2155,2024,2,2024-02-01
2024-01-26,North,Printer,Frank,18.0,1175.0,Office,21150.0,17234.97414630537,3915.025853694631,,1175.0,0.1851,2024,1,2024-01-01
2024-08-13,East,Smartwatch,Hannah,10.0,1332.0,Accessories,13320.0,11516.90259772426,1803.09740227574,,1332.0,0.1354,2024,8,2024-08-01
2024-10-11,West,Smartwatch,Grace,7.0,1673.0,Accessories,11711.0,7336.403009157489,4374.596990842511,,1673.0,0.3735,2024,10,2024-10-01
2024-01-04,East,Tablet,Alice,9.0,1735.0,Electronics,15615.0,10947.01777580388,4667.982224196121,,1735.0,0.2989,2024,1,2024-01-01
2024-04-08,East,Monitor,Bob,1.0,1828.0,Office,1828.0,1314.890303782603,513.109696217397,,1828.0,0.2807,2024,4,2024-04-01
2024-02-08,West,Mobile,Grace,19.0,1525.0,Electronics,28975.0,25292.65126639543,3682.348733604573,,1525.0,0.1271,2024,2,2024-02-01
2024-09-27,West,Unknown,Frank,5.0,1314.0,Accessories,6570.0,5826.291619221433,743.7083807785666,,1314.0,0.1132,2024,9,2024-09-01
2024-10-11,Unknown,Monitor,Unknown,19.0,1174.0,Office,22306.0,14189.16199344608,8116.838006553919,,1174.0,0.3639,2024,10,2024-10-01
2024-06-05,South,Laptop,Bob,1.0,1516.0,Electronics,1516.0,963.7701727679375,552.2298272320625,,1516.0,0.3643,2024,6,2024-06-01
2024-03-15,West,Camera,Alice,,752.0,Electronics,,,,ESSENTIAL_NULL;,,,2024,3,2024-03-01
2024-10-14,North,Headphones,Alice,16.0,1803.0,Accessories,28848.0,19868.52834332551,8979.47165667449,,1803.0,0.3113,2024,10,2024-10-01
2024-05-09,East,Laptop,Bob,,1946.0,Electronics,,,,ESSENTIAL_NULL;,,,2024,5,2024-05-01
2024-06-23,South,Monitor,Bob,12.0,720.0,Office,8640.0,5276.334468034624,3363.665531965376,,720.0,0.3893,2024,6,2024-06-01
2024-03-24,West,Monitor,Alice,8.0,1842.0,Office,14736.0,10059.95450843408,4676.045491565916,,1842.0,0.3173,2024,3,2024-03-01
2024-01-22,South,Laptop,Grace,5.0,1423.0,Electronics,7115.0,5749.332158913871,1365.667841086129,,1423.0,0.1919,2024,1,2024-01-01
2024-01-27,West,Smartwatch,Hannah,10.0,1745.0,Accessories,17450.0,12700.29931194161,4749.700688058394,,1745.0,0.2722,2024,1,2024-01-01
2024-07-13,Unknown,Laptop,Eva,5.0,295.0,Electronics,1475.0,1113.715130605904,361.2848693940962,,295.0,0.2449,2024,7,2024-07-01
2024-12-02,East,Camera,Bob,17.0,516.0,Electronics,8772.0,7677.155092051732,1094.844907948268,,516.0,0.1248,2024,12,2024-12-01
2024-08-23,East,Monitor,Frank,5.0,763.0,Office,3815.0,2420.262456267321,1394.737543732679,,763.0,0.3656,2024,8,2024-08-01
2024-04-01,North,Laptop,Charlie,15.0,1543.0,Electronics,23145.0,14381.65990628699,8763.340093713014,,1543.0,0.3786,2024,4,2024-04-01
2024-01-21,North,Tablet,David,13.0,1878.0,Electronics,24414.0,20888.11119273323,3525.888807266772,,1878.0,0.1444,2024,1,2024-01-01
2024-10-29,West,Headphones,Alice,1.0,1763.0,Accessories,1763.0,1467.621231261101,295.3787687388995,,1763.0,0.1675,2024,10,2024-10-01
2024-12-22,East,Tablet,Alice,11.0,1740.0,Electronics,19140.0,12998.36170143837,6141.638298561626,,1740.0,0.3209,2024,12,2024-12-01
2024-03-24,South,Camera,David,1.0,1645.0,Electronics,1645.0,1147.00954136561,497.9904586343901,,1645.0,0.3027,2024,3,2024-03-01
2024-09-18,South,Unknown,Eva,11.0,1479.0,Electronics,16269.0,11275.77303307027,4993.226966929735,,1479.0,0.3069,2024,9,2024-09-01
2024-05-26,South,Printer,David,18.0,247.0,Office,4446.0,3531.647374801625,914.3526251983749,,247.0,0.2057,2024,5,2024-05-01
2024-09-13,North,Camera,Bob,18.0,1100.0,Electronics,19800.0,12243.59635151454,7556.403648485464,,1100.0,0.3816,2024,9,2024-09-01
2024-02-27,South,Smartwatch,David,16.0,1488.0,Accessories,23808.0,17780.30188258765,6027.698117412354,,1488.0,0.2532,2024,2,2024-02-01
2024-01-15,North,Tablet,Alice,13.0,,Electronics,,,,ESSENTIAL_NULL;,,,2024,1,2024-01-01
2024-06-10,North,Tablet,David,7.0,1775.0,Electronics,12425.0,10510.57541130259,1914.424588697411,,1775.0,0.1541,2024,6,2024-06-01
2024-06-11,West,Mobile,Charlie,1.0,,Electronics,,,,ESSENTIAL_NULL;,,,2024,6,2024-06-01
2024-11-15,South,Laptop,Frank,16.0,501.0,Electronics,8016.0,6078.305610254155,1937.694389745845,,501.0,0.2417,2024,11,2024-11-01
2024-10-07,South,Smartwatch,Bob,1.0,705.0,Accessories,705.0,429.2006742567132,275.7993257432868,,705.0,0.3912,2024,10,2024-10-01
2024-10-06,East,Printer,David,17.0,1615.0,Office,27455.0,16952.89401848088,10502.10598151912,,1615.0,0.3825,2024,10,2024-10-01
2024-01-12,West,Tablet,Alice,6.0,,Electronics,,,,ESSENTIAL_NULL;,,,2024,1,2024-01-01
2024-09-30,East,Tablet,Grace,2.0,1698.0,Electronics,3396.0,2818.785831389989,577.2141686100108,,1698.0,0.17,2024,9,2024-09-01
2024-09-27,West,Smartwatch,Frank,17.0,1975.0,Accessories,33575.0,27296.83342590567,6278.166574094328,,1975.0,0.187,2024,9,2024-09-01
2024-07-26,South,Camera,Bob,6.0,636.0,Electronics,3816.0,3133.338935016959,682.6610649830413,,636.0,0.1789,2024,7,2024-07-01
2024-01-27,North,Camera,Alice,14.0,367.0,Electronics,5138.0,3244.061037636735,1893.938962363265,,367.0,0.3686,2024,1,2024-01-01
2024-03-12,North,Laptop,Eva,18.0,1528.0,Electronics,27504.0,22224.20158006403,5279.798419935971,,1528.0,0.192,2024,3,2024-03-01
2024-02-29,North,Monitor,Charlie,6.0,1916.0,Office,11496.0,7524.411063178146,3971.588936821854,,1916.0,0.3455,2024,2,2024-02-01
2024-05-24,North,Mobile,Hannah,10.0,1134.0,Electronics,11340.0,7137.448499244823,4202.551500755177,,1134.0,0.3706,2024,5,2024-05-01
2024-04-02,North,Tablet,Eva,18.0,1443.0,Electronics,25974.0,21484.34862307021,4489.651376929785,,1443.0,0.1729,2024,4,2024-04-01
2024-11-04,East,Monitor,Hannah,9.0,1836.0,Office,16524.0,14323.36400369588,2200.635996304121,,1836.0,0.1332,2024,11,2024-11-01
2024-01-08,West,Monitor,Charlie,8.0,225.0,Office,1800.0,1467.023349998786,332.9766500012145,,225.0,0.185,2024,1,2024-01-01
2024-03-19,South,Mobile,David,10.0,405.0,Electronics,4050.0,3408.771745169925,641.2282548300745,,405.0,0.1583,2024,3,2024-03-01
2024-01-27,East,Monitor,Bob,17.0,1825.0,Office,31025.0,27839.55300379444,3185.446996205559,,1825.0,0.1027,2024,1,2024-01-01
2024-06-22,West,Monitor,David,6.0,1634.0,Office,9804.0,6278.744086629341,3525.255913370659,,1634.0,0.3596,2024,6,2024-06-01
2024-02-19,North,Camera,Charlie,14.0,1212.0,Electronics,16968.0,15093.81255290514,1874.187447094862,,1212.0,0.1105,2024,2,2024-02-01
2024-07-17,West,Camera,Charlie,6.0,1478.0,Electronics,8868.0,6920.226641725868,1947.773358274132,,1478.0,0.2196,2024,7,2024-07-01
2024-12-14,West,Headphones,Charlie,7.0,727.0,Accessories,5089.0,4294.993595318643,794.0064046813568,,727.0,0.156,2024,12,2024-12-01
2024-06-29,North,Printer,Hannah,12.0,1475.0,Office,17700.0,14072.39835423053,3627.601645769471,,1475.0,0.2049,2024,6,2024-06-01
2024-01-24,North,Laptop,Frank,3.0,788.0,Electronics,2364.0,1822.67079980657,541.3292001934303,,788.0,0.229,2024,1,2024-01-01
2024-11-11,North,Monitor,Alice,14.0,1137.0,Office,15918.0,12910.86214405117,3007.137855948833,,1137.0,0.1889,2024,11,2024-11-01
2024-02-15,South,Headphones,Bob,19.0,1380.0,Accessories,26220.0,18251.15465505912,7968.845344940877,,1380.0,0.3039,2024,2,2024-02-01
2024-01-15,North,Printer,David,16.0,1332.0,Office,21312.0,18696.62241259789,2615.377587402108,,1332.0,0.1227,2024,1,2024-01-01
2024-06-01,South,Headphones,David,7.0,380.0,Accessories,2660.0,1688.003472500511,971.9965274994886,,380.0,0.3654,2024,6,2024-06-01
2024-08-09,North,Headphones,Eva,8.0,542.0,Accessories,4336.0,3015.29496425967,1320.70503574033,,542.0,0.3046,2024,8,2024-08-01
2024-07-24,South,Laptop,Hannah,18.0,1963.0,Electronics,35334.0,21530.72717639598,13803.27282360402,,1963.0,0.3907,2024,7,2024-07-01
2024-09-29,West,Laptop,Unknown,13.0,936.0,Electronics,12168.0,8291.237653127293,3876.762346872707,,936.0,0.3186,2024,9,2024-09-01
2024-08-23,East,Smartwatch,Grace,9.0,488.0,Accessories,4392.0,2922.717550441515,1469.282449558485,,488.0,0.3345,2024,8,2024-08-01
2024-12-05,West,Mobile,Charlie,10.0,716.0,Electronics,7160.0,4402.607088737699,2757.392911262301,,716.0,0.3851,2024,12,2024-12-01
2024-08-15,West,Mobile,Charlie,9.0,1606.0,Electronics,14454.0,10804.83069566039,3649.169304339606,,1606.0,0.2525,2024,8,2024-08-01
2024-01-09,North,Smartwatch,Grace,15.0,246.0,Accessories,3690.0,2732.78009833416,957.2199016658401,,246.0,0.2594,2024,1,2024-01-01
2024-06-14,South,laptop,David,2.0,1402.0,Accessories,2804.0,1747.79946740756,1056.20053259244,,1402.0,0.3767,2024,6,2024-06-01
2024-11-14,East,Camera,Eva,13.0,620.0,Electronics,8060.0,5469.154584945545,2590.845415054455,,620.0,0.3214,2024,11,2024-11-01
2024-08-01,North,Printer,Alice,2.0,729.0,Office,1458.0,1291.783112987984,166.2168870120158,,729.0,0.114,2024,8,2024-08-01
2024-04-26,North,Headphones,Grace,19.0,1729.0,Accessories,32851.0,20801.94265553754,12049.05734446246,,1729.0,0.3668,2024,4,2024-04-01
2024-12-09,North,Monitor,Hannah,2.0,533.0,Office,1066.0,737.1449639052579,328.8550360947421,,533.0,0.3085,2024,12,2024-12-01
2024-03-12,West,Smartwatch,Frank,3.0,243.0,Accessories,729.0,445.2431065420338,283.7568934579662,,243.0,0.3892,2024,3,2024-03-01
2024-03-04,South,Tablet,Bob,6.0,388.0,Electronics,2328.0,1500.782822312439,827.2171776875614,,388.0,0.3553,2024,3,2024-03-01
2024-07-23,South,Mobile,Hannah,3.0,1509.0,Electronics,4527.0,3666.051211649289,860.9487883507109,,1509.0,0.1902,2024,7,2024-07-01
2024-07-27,East,Smartwatch,Grace,10.0,113.0,Accessories,1130.0,802.3168937247362,327.6831062752638,,113.0,0.29,2024,7,2024-07-01
2024-03-12,South,Unknown,Alice,6.0,356.0,Electronics,2136.0,1571.29066649118,564.7093335088198,,356.0,0.2644,2024,3,2024-03-01
2024-10-03,South,Tablet,David,16.0,1469.0,Electronics,23504.0,15209.28605974528,8294.713940254718,,1469.0,0.3529,2024,10,2024-10-01
2024-09-30,North,Tablet,Frank,17.0,1821.0,Electronics,30957.0,24909.3039996588,6047.696000341195,,1821.0,0.1954,2024,9,2024-09-01
2024-11-15,North,Camera,Frank,19.0,1468.0,Electronics,27892.0,23023.63212418837,4868.367875811626,,1468.0,0.1745,2024,11,2024-11-01
2024-12-03,West,Camera,Unknown,3.0,1523.0,Electronics,4569.0,2989.650286272595,1579.349713727405,,1523.0,0.3457,2024,12,2024-12-01
2024-12-31,North,Monitor,Charlie,18.0,1330.0,Office,23940.0,14687.14305571842,9252.856944281575,,1330.0,0.3865,2024,12,2024-12-01
2024-04-04,North,Monitor,Bob,7.0,957.0,Office,6699.0,4182.067397620835,2516.932602379165,,957.0,0.3757,2024,4,2024-04-01
2024-06-14,North,Tablet,David,9.0,1042.0,Electronics,9378.0,7475.332533314971,1902.667466685029,,1042.0,0.2029,2024,6,2024-06-01
2024-02-01,North,Printer,David,12.0,1295.0,Office,15540.0,9955.75042883094,5584.249571169061,,1295.0,0.3593,2024,2,2024-02-01
2024-01-11,West,Camera,Frank,5.0,563.0,Electronics,2815.0,2106.114455455582,708.8855445444183,,563.0,0.2518,2024,1,2024-01-01
2024-10-27,North,Headphones,David,3.0,369.0,Accessories,1107.0,714.892252420581,392.107747579419,,369.0,0.3542,2024,10,2024-10-01
2024-08-04,East,Tablet,Bob,11.0,1344.0,Electronics,14784.0,9625.040623399878,5158.959376600122,,1344.0,0.349,2024,8,2024-08-01
2024-10-15,East,Headphones,Bob,4.0,1275.0,Accessories,5100.0,3066.671570112524,2033.328429887476,,1275.0,0.3987,2024,10,2024-10-01
2024-04-11,East,Headphones,Eva,5.0,722.0,Accessories,3610.0,2513.452669094634,1096.547330905366,,722.0,0.3038,2024,4,2024-04-01
2024-09-23,East,Tablet,Grace,1.0,1306.0,Electronics,1306.0,818.7825688473466,487.2174311526534,,1306.0,0.3731,2024,9,2024-09-01
2024-08-01,North,MOBLIE,Grace,18.0,1522.0,Electronics,27396.0,19675.48892976789,7720.511070232114,,1522.0,0.2818,2024,8,2024-08-01
2024-06-27,East,Printer,Eva,12.0,1974.0,Office,23688.0,18460.8944178664,5227.105582133601,,1974.0,0.2207,2024,6,2024-06-01
2024-03-28,North,Tablet,Alice,13.0,171.0,Electronics,2223.0,1578.907056073261,644.0929439267388,,171.0,0.2897,2024,3,2024-03-01
2024-02-10,West,Monitor,Unknown,9.0,1541.0,Office,13869.0,11255.03314141658,2613.966858583421,,1541.0,0.1885,2024,2,2024-02-01
2024-03-16,East,Tablet,Bob,2.0,1406.0,Electronics,2812.0,2312.688711518002,499.3112884819975,,1406.0,0.1776,2024,3,2024-03-01
2024-02-15,South,Camera,Bob,5.0,173.0,Electronics,865.0,699.7693575201307,165.2306424798693,,173.0,0.191,2024,2,2024-02-01
2024-06-08,East,Tablet,Grace,13.0,454.0,Electronics,5902.0,5199.745028683531,702.254971316469,,454.0,0.119,2024,6,2024-06-01
2024-03-20,East,Unknown,Bob,16.0,1850.0,Electronics,29600.0,19867.17317971694,9732.826820283059,,1850.0,0.3288,2024,3,2024-03-01
2024-11-05,North,Camera,Eva,16.0,596.0,Electronics,9536.0,6263.597021071325,3272.402978928675,,596.0,0.3432,2024,11,2024-11-01
2024-03-26,East,Monitor,Frank,3.0,1451.0,Office,4353.0,3408.022233800954,944.9777661990456,,1451.0,0.2171,2024,3,2024-03-01
2024-04-01,South,Laptop,Frank,,1087.0,Electronics,,,,ESSENTIAL_NULL;,,,2024,4,2024-04-01
2024-05-27,North,Laptop,David,11.0,1658.0,Electronics,18238.0,13733.75202286834,4504.247977131661,,1658.0,0.247,2024,5,2024-05-01
2024-06-09,North,Headphones,Hannah,14.0,679.0,Accessories,9506.0,5716.014431503343,3789.985568496657,,679.0,0.3987,2024,6,2024-06-01
2024-07-20,West,Printer,Hannah,3.0,1009.0,Office,3027.0,2320.411836577637,706.5881634223629,,1009.0,0.2334,2024,7,2024-07-01
2024-08-29,West,Headphones,Frank,16.0,1570.0,Accessories,25120.0,22101.56615659477,3018.43384340523,,1570.0,0.1202,2024,8,2024-08-01
2024-12-18,East,Mobile,Charlie,15.0,472.0,Electronics,7080.0,4958.643011675721,2121.356988324279,,472.0,0.2996,2024,12,2024-12-01
2024-01-02,West,Smartwatch,Eva,10.0,461.0,Accessories,4610.0,4104.189684361907,505.810315638093,,461.0,0.1097,2024,1,2024-01-01
2024-08-12,West,Monitor,Bob,9.0,192.0,Office,1728.0,1221.742662496085,506.2573375039153,,192.0,0.293,2024,8,2024-08-01
2024-10-15,West,Printer,Grace,11.0,1444.0,Office,15884.0,10196.8346753979,5687.165324602096,,1444.0,0.358,2024,10,2024-10-01
2024-08-20,North,Monitor,Frank,16.0,423.0,Office,6768.0,4869.718293668062,1898.281706331938,,423.0,0.2805,2024,8,2024-08-01
2024-03-17,North,Laptop,Eva,10.0,483.0,Electronics,4830.0,3614.691792426215,1215.308207573785,,483.0,0.2516,2024,3,2024-03-01
